component__best_path__mean,component__bridge_coverage__mean,component__coherence__mean,component__coverage__mean,component__fragility__mean,component__redundancy__mean,component__score_raw__mean,graph_score_max,graph_score_mean,graph_score_min,graph_score_std,n_rows,n_success,paper_id,paper_key,rating,sheet,title,variant_id,variant_name
0.04340742755759946,0.21666666666666667,0.10416666666666667,0.041666666666666664,0.27393262017831504,0.20833333333333331,0.06976196386265261,0.5969659775025481,0.21976196442312868,0.1500000007,0.14404440920246597,64,64,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,"Co-Integration and Error Correction: Representation, Estimation, and Testing",metric_only_method_reprod,Only method rigor+reproducibility
0.12414071961392817,0.35755494505494506,0.49537037037037035,0.375,0.16888794823612632,0.4583333333333333,0.2508777609688364,0.7394043696742714,0.40087776116708085,0.12226509068789694,0.2644694102872278,64,64,001,Economics__001__likelihood-based-inference-in-cointegrated-models,Good,Economics,Likelihood-Based Inference in Cointegrated Models,metric_only_method_reprod,Only method rigor+reproducibility
0.17798134996628967,0.7777472527472528,0.9274987584167792,0.8571428571428571,0.19434574472669425,0.9523809523809524,0.531101593382488,0.7793448766827852,0.6811015930202847,0.3159894467433614,0.15029600490291953,56,56,002,Economics__002__a-simple-estimator-of-cointegrating-vectors,Good,Economics,A Simple Estimator of Cointegrating Vectors,metric_only_method_reprod,Only method rigor+reproducibility
0.16967326504451455,0.44116300366300365,0.8428571428571429,0.38095238095238093,0.29703337090867665,0.5714285714285714,0.31624929963581616,0.7276778884330443,0.4662492997033175,0.12767437876798943,0.17686480803177468,56,56,003,Economics__003__the-time-interpretation-of-expected-utility-theory,Good (theory),Economics,The Time Interpretation of Expected Utility Theory,metric_only_method_reprod,Only method rigor+reproducibility
0.18305449297931542,0.7350694444444444,1.0,0.29166666666666663,0.11901662102327663,0.75,0.45334515786911517,0.714484820228002,0.6033451576624248,0.4448090062136307,0.09627966874452347,64,64,004,Economics__004__production-information-costs-and-economic-organization,Good,Economics,"Production, Information Costs, and Economic Organization",metric_only_method_reprod,Only method rigor+reproducibility
0.1176083594702792,0.7183760683760684,0.8329441391941392,0.625,0.11347395469505568,0.7916666666666666,0.4565194276767425,0.7369334826732119,0.6065194274637036,0.1500000007,0.17700549315479647,64,64,005,Economics__005__almost-ideal-demand-system,Good,Economics,Almost Ideal Demand System,metric_only_method_reprod,Only method rigor+reproducibility
0.14599901530463774,0.5025510204081632,0.6847619047619047,0.5238095238095238,0.11644449065253144,0.619047619047619,0.35838512104460624,0.7489063251472948,0.508385121027836,0.1500000007,0.2411407971473245,56,56,006,Economics__006__optimal-taxation-and-public-production,Good,Economics,Optimal Taxation and Public Production,metric_only_method_reprod,Only method rigor+reproducibility
0.20398839137737587,0.7317708333333334,0.875,0.7083333333333333,0.09096743066714137,0.8333333333333334,0.5036280249109394,0.7919721012116075,0.6536280246036833,0.1500000007,0.19469255818905004,64,64,007,Economics__007__national-debt-in-a-neoclassical-growth-model,Good,Economics,National Debt in a Neoclassical Growth Model,metric_only_method_reprod,Only method rigor+reproducibility
0.20059701518448697,0.8634561516914457,0.9698127958997524,0.9047619047619048,0.10835194510964737,0.8571428571428571,0.5657893985901303,0.791423356091454,0.7157893981585515,0.5854046831090856,0.06962010518360597,56,56,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,metric_only_method_reprod,Only method rigor+reproducibility
0.22213512482629236,0.7536114926739926,0.9861111111111112,0.9583333333333334,0.10849439520646724,0.7916666666666666,0.5408569395385456,0.7900367989724689,0.6908569391568317,0.500678170162305,0.09575719065660462,64,64,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,The Colonial Origins of Comparative Development: An Empirical Investigation,metric_only_method_reprod,Only method rigor+reproducibility
0.12748828591308717,0.5184523809523809,0.6431878306878307,0.5714285714285714,0.13439503364978123,0.7142857142857143,0.3699304090233972,0.7865064803311588,0.5199304089835364,0.1500000007,0.240844563948378,56,56,010,Economics__010__political-selection-and-persistence-of-bad-governments,Neutral,Economics,Political selection and persistence of bad governments,metric_only_method_reprod,Only method rigor+reproducibility
0.1884130913105191,0.8176339285714286,0.993421052631579,0.9166666666666666,0.11935540694773517,0.875,0.5558672158581512,0.7822493860225422,0.7058672154464167,0.6518397626190289,0.043788421770699255,64,64,011,Economics__011__monetary-economics-from-econophysics-perspective,Neutral,Economics,Monetary economics from econophysics perspective,metric_only_method_reprod,Only method rigor+reproducibility
0.20197171059349742,0.7099587912087912,0.9528846153846153,0.7916666666666666,0.1307143786497928,0.75,0.49533059685823144,0.7525021877729834,0.6453305965675702,0.4178572495319001,0.09997277680229469,64,64,012,Economics__012__expected-growth-criterion-an-axiomatization,Neutral,Economics,Expected Growth Criterion: An Axiomatization,metric_only_method_reprod,Only method rigor+reproducibility
