component__best_path__mean,component__bridge_coverage__mean,component__coherence__mean,component__coverage__mean,component__fragility__mean,component__redundancy__mean,component__score_raw__mean,graph_score_max,graph_score_mean,graph_score_min,graph_score_std,n_rows,n_success,paper_id,paper_key,rating,sheet,title,variant_id,variant_name
0.1150349977274408,0.21666666666666667,0.0,0.041666666666666664,0.21457561776059048,0.20833333333333331,0.08615574010110497,0.5708523857178526,0.23615574062879346,0.1500000007,0.13684635692295022,64,64,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,"Co-Integration and Error Correction: Representation, Estimation, and Testing",uniform_role_prior_00,Uniform role prior = 0.0
0.22014518129474173,0.35755494505494506,0.0,0.375,0.1304048719313105,0.4583333333333333,0.23111430079772513,0.6595383843637578,0.3811143010354965,0.1500000007,0.22376580110783,64,64,001,Economics__001__likelihood-based-inference-in-cointegrated-models,Good,Economics,Likelihood-Based Inference in Cointegrated Models,uniform_role_prior_00,Uniform role prior = 0.0
0.34724483147291163,0.7777472527472528,0.0,0.8571428571428571,0.15694222783948902,0.9523809523809524,0.48627811545054633,0.7268832822652815,0.63627811517799,0.32371782305904023,0.12801841168586617,56,56,002,Economics__002__a-simple-estimator-of-cointegrating-vectors,Good,Economics,A Simple Estimator of Cointegrating Vectors,uniform_role_prior_00,Uniform role prior = 0.0
0.3339215756837071,0.44116300366300365,0.0,0.38095238095238093,0.24262373228111228,0.5714285714285714,0.28118710880403464,0.6870048686030261,0.4311871089416604,0.20146436311018415,0.14474659611659257,56,56,003,Economics__003__the-time-interpretation-of-expected-utility-theory,Good (theory),Economics,The Time Interpretation of Expected Utility Theory,uniform_role_prior_00,Uniform role prior = 0.0
0.3534612104503744,0.7350694444444444,0.0,0.29166666666666663,0.09647523358970427,0.75,0.39932804535191574,0.663422973053627,0.5493280452532596,0.38184766568886064,0.09737851358076735,64,64,004,Economics__004__production-information-costs-and-economic-organization,Good,Economics,"Production, Information Costs, and Economic Organization",uniform_role_prior_00,Uniform role prior = 0.0
0.3032327649001304,0.7183760683760684,0.0,0.625,0.09393580077671766,0.7916666666666666,0.42256183820254206,0.7089326462919083,0.5725618380574183,0.1500000007,0.1643833669077358,64,64,005,Economics__005__almost-ideal-demand-system,Good,Economics,Almost Ideal Demand System,uniform_role_prior_00,Uniform role prior = 0.0
0.25365264818827876,0.5025510204081632,0.0,0.5238095238095238,0.09685793767802302,0.619047619047619,0.3197603217355023,0.6826099019626959,0.46976032179598165,0.1500000007,0.2142091489725682,56,56,006,Economics__006__optimal-taxation-and-public-production,Good,Economics,Optimal Taxation and Public Production,uniform_role_prior_00,Uniform role prior = 0.0
0.29318788324577016,0.7317708333333334,0.0,0.7083333333333333,0.07995911307683963,0.8333333333333334,0.4400791455165833,0.7302987108256374,0.5900791453364249,0.1500000007,0.17109957541964013,64,64,007,Economics__007__national-debt-in-a-neoclassical-growth-model,Good,Economics,National Debt in a Neoclassical Growth Model,uniform_role_prior_00,Uniform role prior = 0.0
0.3398924677773376,0.8634561516914457,0.0,0.9047619047619048,0.08960080406159875,0.8571428571428571,0.5064446533055751,0.716447000289591,0.6564446529926858,0.51511364604637,0.06104511468699005,56,56,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,uniform_role_prior_00,Uniform role prior = 0.0
0.3673531671655312,0.7536114926739926,0.0,0.9583333333333334,0.09036079617561447,0.7916666666666666,0.48127037886687213,0.7356380367879866,0.6312703786043313,0.45672066121088334,0.09707995032297478,64,64,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,The Colonial Origins of Comparative Development: An Empirical Investigation,uniform_role_prior_00,Uniform role prior = 0.0
0.2329698610410966,0.5184523809523809,0.0,0.5714285714285714,0.11545523460695149,0.7142857142857143,0.3348229895930409,0.716943809424606,0.48482298962339493,0.1500000007,0.21738458914289271,56,56,010,Economics__010__political-selection-and-persistence-of-bad-governments,Neutral,Economics,Political selection and persistence of bad governments,uniform_role_prior_00,Uniform role prior = 0.0
0.3557378374352396,0.8176339285714286,0.0,0.9166666666666666,0.09959587897810898,0.875,0.5013202263216173,0.7339082478374384,0.6513202260189769,0.5872272962179189,0.04359452702985296,64,64,011,Economics__011__monetary-economics-from-econophysics-perspective,Neutral,Economics,Monetary economics from econophysics perspective,uniform_role_prior_00,Uniform role prior = 0.0
0.31596037249582626,0.7099587912087912,0.0,0.7916666666666666,0.11654834616418733,0.75,0.4306642056681929,0.6987347859653142,0.5806642055068645,0.38100197976446704,0.09293129206663411,64,64,012,Economics__012__expected-growth-criterion-an-axiomatization,Neutral,Economics,Expected Growth Criterion: An Axiomatization,uniform_role_prior_00,Uniform role prior = 0.0
0.37311597892952236,0.5871626535229476,0.0,0.5416666666666666,0.18894730697084652,0.9583333333333334,0.4096442287341572,0.6963961540383679,0.5596442286148687,0.440706618623464,0.0810983068148018,64,64,013,Economics__013__labour-by-design-contributions-of-david-card-joshua-angrist-and-guido-imbens,Neutral,Economics,"Labour by Design: Contributions of David Card, Joshua Angrist, and Guido Imbens",uniform_role_prior_00,Uniform role prior = 0.0
0.3527043097237576,0.6026046869796869,0.0,0.7083333333333334,0.23647427349243097,0.875,0.40543944148532984,0.6884149825198114,0.5554394413744509,0.21663844348725753,0.15234149906137287,64,64,014,Economics__014__hypothetical-bias-in-stated-choice-experiments-part-i-integrative-synthesis-of-e,Neutral,Economics,"Hypothetical bias in stated choice experiments: Part I. Integrative synthesis of empirical 
evidence and conceptualisation of external validity",uniform_role_prior_00,Uniform role prior = 0.0
0.36144902877382434,0.746875,0.0,0.875,0.13117379014464456,0.875,0.4761549386717594,0.7381743287350916,0.6261549384194495,0.4277792640189725,0.08584472676494509,64,64,015,Economics__015__physics-and-financial-economics-1776-2014-puzzles-ising-and-agent-based-models,Neutral,Economics,"Physics and Financial Economics (1776-2014) Puzzles, Ising and Agent-Based models",uniform_role_prior_00,Uniform role prior = 0.0
0.28023687973855727,0.609375,0.0,0.7083333333333334,0.1547051486416907,0.8333333333333334,0.39503053097171903,0.6949326188754829,0.545030530881658,0.1500000007,0.18857469646327338,64,64,016,Economics__016__ergodicity-economics-in-plain-english,Neutral,Economics,Ergodicity Economics in Plain English,uniform_role_prior_00,Uniform role prior = 0.0
0.3355762892716992,0.7863839285714286,0.0,0.875,0.11318596221507035,0.8333333333333334,0.4760121601285214,0.7067592330508946,0.626012159876497,0.3459435925456578,0.10701221801931358,64,64,017,Economics__017__state-level-policy-uncertainty-and-economic-performance,Neutral,Economics,State-level policy uncertainty and economic performance,uniform_role_prior_00,Uniform role prior = 0.0
0.34970995669208843,0.7800595238095238,0.0,0.9583333333333334,0.10075883058706667,0.875,0.4944118788706764,0.7102153750287707,0.6444118785818526,0.5469029858370269,0.05081795382597778,64,64,018,Economics__018__the-cost-benefit-fallacy-why-cost-benefit-analysis-is-broken-and-how-to-fix-it,Neutral,Economics,The Cost-Benefit Fallacy: Why Cost-Benefit Analysis Is Broken and How to Fix It,uniform_role_prior_00,Uniform role prior = 0.0
