component__best_path,component__bridge_coverage,component__coherence,component__coverage,component__fragility,component__redundancy,component__score_raw,dag_path,edge__alignment_mean,edge__edge_conf_mean,edge__edge_conf_raw_mean,edge__n_edges,edge__role_prior_mean,edge__synergy_mean,edge__trust_parent_mean,graph_score,k,m,n_conclusion,n_edges,n_hypothesis,n_nodes,node_scores_path,paper_id,paper_key,rating,sheet,study_id,study_short_name,success,title,variant_id,variant_kind,variant_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k000.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,0,0,0,0,1,1,node_scores/dag_k000/node_scores_m000.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k000.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,0,1,0,0,1,1,node_scores/dag_k000/node_scores_m001.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k000.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,0,2,0,0,1,1,node_scores/dag_k000/node_scores_m002.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k000.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,0,3,0,0,1,1,node_scores/dag_k000/node_scores_m003.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k000.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,0,4,0,0,1,1,node_scores/dag_k000/node_scores_m004.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k000.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,0,5,0,0,1,1,node_scores/dag_k000/node_scores_m005.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k000.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,0,6,0,0,1,1,node_scores/dag_k000/node_scores_m006.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k000.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,0,7,0,0,1,1,node_scores/dag_k000/node_scores_m007.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k001.json,0.125,0.47206224563915034,0.49250000000000005,1.0,0.5,0.45,0.5,0.1500000007,1,0,0,1,1,2,node_scores/dag_k001/node_scores_m000.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k001.json,0.125,0.4968235478638774,0.5183333333333334,1.0,0.5,0.4541666666666667,0.5,0.1500000007,1,1,0,1,1,2,node_scores/dag_k001/node_scores_m001.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k001.json,0.125,0.5167923399805927,0.5391666666666667,1.0,0.5,0.4833333333333333,0.5,0.1500000007,1,2,0,1,1,2,node_scores/dag_k001/node_scores_m002.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k001.json,0.125,0.4639149784555305,0.48400000000000004,1.0,0.5,0.42250000000000004,0.5,0.1500000007,1,3,0,1,1,2,node_scores/dag_k001/node_scores_m003.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k001.json,0.125,0.4808485141705051,0.5016666666666667,1.0,0.5,0.42083333333333334,0.5,0.1500000007,1,4,0,1,1,2,node_scores/dag_k001/node_scores_m004.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k001.json,0.125,0.4656722321618014,0.48583333333333334,1.0,0.5,0.4166666666666667,0.5,0.1500000007,1,5,0,1,1,2,node_scores/dag_k001/node_scores_m005.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k001.json,0.125,0.5056098163952322,0.5275000000000001,1.0,0.5,0.475,0.5,0.1500000007,1,6,0,1,1,2,node_scores/dag_k001/node_scores_m006.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k001.json,0.125,0.4856410242785168,0.5066666666666667,1.0,0.5,0.44583333333333336,0.5,0.1500000007,1,7,0,1,1,2,node_scores/dag_k001/node_scores_m007.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,0,0,0,1,1,node_scores/dag_k002/node_scores_m000.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,1,0,0,1,1,node_scores/dag_k002/node_scores_m001.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,2,0,0,1,1,node_scores/dag_k002/node_scores_m002.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,3,0,0,1,1,node_scores/dag_k002/node_scores_m003.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,4,0,0,1,1,node_scores/dag_k002/node_scores_m004.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,1,node_metric_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_citation_support,node_metric_lomo,Leave-one-metric-out: citation_support
