component__best_path__mean,component__bridge_coverage__mean,component__coherence__mean,component__coverage__mean,component__fragility__mean,component__redundancy__mean,component__score_raw__mean,graph_score_max,graph_score_mean,graph_score_min,graph_score_std,n_rows,n_success,paper_id,paper_key,rating,sheet,title,variant_id,variant_name
0.14508290325433748,0.21666666666666667,0.10416666666666667,0.041666666666666664,0.0,0.0,0.14508290325433748,0.4201012588155985,0.14508290396417167,1e-09,0.18757566768391332,64,64,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,"Co-Integration and Error Correction: Representation, Estimation, and Testing",only_best_path,best_path only
0.2991132033643172,0.35755494505494506,0.49537037037037035,0.375,0.0,0.0,0.2991132033643172,0.5782253387776635,0.29911320376609074,1e-09,0.2364207450578716,64,64,001,Economics__001__likelihood-based-inference-in-cointegrated-models,Good,Economics,Likelihood-Based Inference in Cointegrated Models,only_best_path,best_path only
0.48224992404311384,0.7777472527472528,0.9274987584167792,0.8571428571428571,0.0,0.0,0.48224992404311384,0.5513581411794592,0.48224992407861395,0.393150143702932,0.042744273311785964,56,56,002,Economics__002__a-simple-estimator-of-cointegrating-vectors,Good,Economics,A Simple Estimator of Cointegrating Vectors,only_best_path,best_path only
0.48633019574112624,0.44116300366300365,0.8428571428571429,0.38095238095238093,0.0,0.0,0.48633019574112624,0.6082478209451798,0.48633019576846587,0.35439471204032175,0.07051869128500599,56,56,003,Economics__003__the-time-interpretation-of-expected-utility-theory,Good (theory),Economics,The Time Interpretation of Expected Utility Theory,only_best_path,best_path only
0.5221204584636436,0.7350694444444444,1.0,0.29166666666666663,0.0,0.0,0.5221204584636436,0.5652611414544741,0.5221204584194026,0.4816884336704767,0.02255280416944761,64,64,004,Economics__004__production-information-costs-and-economic-organization,Good,Economics,"Production, Information Costs, and Economic Organization",only_best_path,best_path only
0.38824631333528464,0.7183760683760684,0.8329441391941392,0.625,0.0,0.0,0.38824631333528464,0.5577898521982472,0.38824631355879197,1e-09,0.15423138440267292,64,64,005,Economics__005__almost-ideal-demand-system,Good,Economics,Almost Ideal Demand System,only_best_path,best_path only
0.35732405701094583,0.5025510204081632,0.6847619047619047,0.5238095238095238,0.0,0.0,0.35732405701094583,0.5666431391997317,0.3573240572962977,1e-09,0.2292000376784574,56,56,006,Economics__006__optimal-taxation-and-public-production,Good,Economics,Optimal Taxation and Public Production,only_best_path,best_path only
0.4488062314504468,0.7317708333333334,0.875,0.7083333333333333,0.0,0.0,0.4488062314504468,0.5545317979058505,0.4488062315528343,1e-09,0.17048083518336632,64,64,007,Economics__007__national-debt-in-a-neoclassical-growth-model,Good,Economics,National Debt in a Neoclassical Growth Model,only_best_path,best_path only
0.4908638181625854,0.8634561516914457,0.9698127958997524,0.9047619047619048,0.0,0.0,0.4908638181625854,0.5772354069132657,0.4908638181808577,0.3814838048347619,0.052546674532657725,56,56,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,only_best_path,best_path only
0.5394094461493866,0.7536114926739926,0.9861111111111112,0.9583333333333334,0.0,0.0,0.5394094461493866,0.5967965837843157,0.5394094460705676,0.4685832908970657,0.03326164270827066,64,64,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,The Colonial Origins of Comparative Development: An Empirical Investigation,only_best_path,best_path only
