component__best_path__mean,component__bridge_coverage__mean,component__coherence__mean,component__coverage__mean,component__fragility__mean,component__redundancy__mean,component__score_raw__mean,graph_score_max,graph_score_mean,graph_score_min,graph_score_std,n_rows,n_success,paper_id,paper_key,rating,sheet,title,variant_id,variant_name
0.1478763862682314,0.21666666666666667,0.10416666666666667,0.041666666666666664,0.18394843093366242,0.20833333333333331,0.10937683192700849,0.6943577918413811,0.2593768324082548,0.1500000007,0.17654739170837072,64,64,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,"Co-Integration and Error Correction: Representation, Estimation, and Testing",alpha_05,Propagation alpha = 0.5
0.30739396193267937,0.35755494505494506,0.49537037037037035,0.375,0.10878817083915301,0.4583333333333333,0.3057060381580702,0.808575528665484,0.45570603824665806,0.1500000007,0.2882063661862185,64,64,001,Economics__001__likelihood-based-inference-in-cointegrated-models,Good,Economics,Likelihood-Based Inference in Cointegrated Models,alpha_05,Propagation alpha = 0.5
0.4925930001382925,0.7777472527472528,0.9274987584167792,0.8571428571428571,0.1179721287578717,0.9523809523809524,0.6212105483208121,0.8648651716004947,0.7712105477783908,0.423155129363475,0.14191704747864603,56,56,002,Economics__002__a-simple-estimator-of-cointegrating-vectors,Good,Economics,A Simple Estimator of Cointegrating Vectors,alpha_05,Propagation alpha = 0.5
0.4971679456409329,0.44116300366300365,0.8428571428571429,0.38095238095238093,0.19026304461848098,0.5714285714285714,0.41413851872845014,0.8399484096998954,0.5641385186001731,0.23276159870919116,0.17171410571888363,56,56,003,Economics__003__the-time-interpretation-of-expected-utility-theory,Good (theory),Economics,The Time Interpretation of Expected Utility Theory,alpha_05,Propagation alpha = 0.5
0.5354337712814575,0.7350694444444444,1.0,0.29166666666666663,0.06543577802036459,0.75,0.5494771038950874,0.8169899154227788,0.6994771034961332,0.5306286434844042,0.10003934977586654,64,64,004,Economics__004__production-information-costs-and-economic-organization,Good,Economics,"Production, Information Costs, and Economic Organization",alpha_05,Propagation alpha = 0.5
0.396176774649702,0.7183760683760684,0.8329441391941392,0.625,0.07312588664087198,0.7916666666666666,0.5322137416797257,0.832777496006122,0.6822137413152982,0.1500000007,0.2055152671812605,64,64,005,Economics__005__almost-ideal-demand-system,Good,Economics,Almost Ideal Demand System,alpha_05,Propagation alpha = 0.5
0.3656409333353844,0.5025510204081632,0.6847619047619047,0.5238095238095238,0.07234809150093953,0.619047619047619,0.4199100604250317,0.8291248781535522,0.5699100602852115,0.1500000007,0.27790428022921465,56,56,006,Economics__006__optimal-taxation-and-public-production,Good,Economics,Optimal Taxation and Public Production,alpha_05,Propagation alpha = 0.5
0.45968138790823576,0.7317708333333334,0.875,0.7083333333333333,0.05744464496921196,0.8333333333333334,0.5725796918983438,0.879786575874993,0.7225796914531843,0.1500000007,0.21991915969841527,64,64,007,Economics__007__national-debt-in-a-neoclassical-growth-model,Good,Economics,National Debt in a Neoclassical Growth Model,alpha_05,Propagation alpha = 0.5
0.5023888977605903,0.8634561516914457,0.9698127958997524,0.9047619047619048,0.06579707705793343,0.8571428571428571,0.6476205994419132,0.8687132906308602,0.797620598846672,0.6668908582595185,0.06291099888062839,56,56,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,alpha_05,Propagation alpha = 0.5
0.5530370805789674,0.7536114926739926,0.9861111111111112,0.9583333333333334,0.061484683708637425,0.7916666666666666,0.6306338852013889,0.8813664510697593,0.780633884640121,0.5852925821756944,0.10229542031414969,64,64,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,The Colonial Origins of Comparative Development: An Empirical Investigation,alpha_05,Propagation alpha = 0.5
0.35233836912032096,0.5184523809523809,0.6431878306878307,0.5714285714285714,0.08544029594240303,0.7142857142857143,0.43348614048131234,0.8713208157650927,0.5834861403143401,0.1500000007,0.27989727997289665,56,56,010,Economics__010__political-selection-and-persistence-of-bad-governments,Neutral,Economics,Political selection and persistence of bad governments,alpha_05,Propagation alpha = 0.5
0.5420560884008254,0.8176339285714286,0.993421052631579,0.9166666666666666,0.06972268054289094,0.875,0.6517228740914544,0.8887034329678114,0.8017228734880085,0.7413346683253765,0.042848118663539055,64,64,011,Economics__011__monetary-economics-from-econophysics-perspective,Neutral,Economics,Monetary economics from econophysics perspective,alpha_05,Propagation alpha = 0.5
0.5005137301330007,0.7099587912087912,0.9528846153846153,0.7916666666666666,0.08524871582531131,0.75,0.5767859511667794,0.8422933734037883,0.7267859507132075,0.5006735239544272,0.1004094388781568,64,64,012,Economics__012__expected-growth-criterion-an-axiomatization,Neutral,Economics,Expected Growth Criterion: An Axiomatization,alpha_05,Propagation alpha = 0.5
0.49591914463665315,0.5871626535229476,0.9544059011164274,0.5416666666666666,0.13786117721749871,0.9583333333333334,0.5434485297355848,0.8461519287453445,0.6934485293486877,0.6021329782905255,0.07618820280354249,64,64,013,Economics__013__labour-by-design-contributions-of-david-card-joshua-angrist-and-guido-imbens,Neutral,Economics,"Labour by Design: Contributions of David Card, Joshua Angrist, and Guido Imbens",alpha_05,Propagation alpha = 0.5
0.48686287887868535,0.6026046869796869,0.7814638067870826,0.7083333333333334,0.18372376661746048,0.875,0.5250380404840156,0.8156963157928327,0.6750380401339394,0.24820779917376196,0.18030041038742753,64,64,014,Economics__014__hypothetical-bias-in-stated-choice-experiments-part-i-integrative-synthesis-of-e,Neutral,Economics,"Hypothetical bias in stated choice experiments: Part I. Integrative synthesis of empirical 
evidence and conceptualisation of external validity",alpha_05,Propagation alpha = 0.5
0.5065776600975874,0.746875,0.9416396103896104,0.875,0.09922952199990391,0.875,0.6113926977633724,0.8925788832507972,0.7613926972405869,0.5480194551698704,0.09087409098648867,64,64,015,Economics__015__physics-and-financial-economics-1776-2014-puzzles-ising-and-agent-based-models,Neutral,Economics,"Physics and Financial Economics (1776-2014) Puzzles, Ising and Agent-Based models",alpha_05,Propagation alpha = 0.5
