component__best_path__mean,component__bridge_coverage__mean,component__coherence__mean,component__coverage__mean,component__fragility__mean,component__redundancy__mean,component__score_raw__mean,graph_score_max,graph_score_mean,graph_score_min,graph_score_std,n_rows,n_success,paper_id,paper_key,rating,sheet,title,variant_id,variant_name
0.1402397950604545,0.21666666666666667,0.10416666666666667,0.041666666666666664,0.19001555116018023,0.20833333333333331,0.10655761609108659,0.6875221504040101,0.2565576165779714,0.1500000007,0.17413556938426264,64,64,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,"Co-Integration and Error Correction: Representation, Estimation, and Testing",lomo_reproducibility,Leave-one-metric-out: reproducibility
0.2867032084335962,0.35755494505494506,0.49537037037037035,0.375,0.11443686375088417,0.4583333333333333,0.29968604584653974,0.8027291089262767,0.4496860459471676,0.1500000007,0.28456549647964074,64,64,001,Economics__001__likelihood-based-inference-in-cointegrated-models,Good,Economics,Likelihood-Based Inference in Cointegrated Models,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.47281459134347037,0.7777472527472528,0.9274987584167792,0.8571428571428571,0.12275690122049597,0.9523809523809524,0.615548230252713,0.8598981993135223,0.7655482297216164,0.41669973729524246,0.14247497597667977,56,56,002,Economics__002__a-simple-estimator-of-cointegrating-vectors,Good,Economics,A Simple Estimator of Cointegrating Vectors,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.4816164335337946,0.44116300366300365,0.8428571428571429,0.38095238095238093,0.19587307957595337,0.5714285714285714,0.40940913545804464,0.8358127996126495,0.5594091353392263,0.22542691360231745,0.172732384698063,56,56,003,Economics__003__the-time-interpretation-of-expected-utility-theory,Good (theory),Economics,The Time Interpretation of Expected Utility Theory,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.5181242858611729,0.7350694444444444,1.0,0.29166666666666663,0.066980884407198,0.75,0.5449179665819913,0.8134269408822353,0.6949179661921553,0.5259476859775835,0.10042724583786289,64,64,004,Economics__004__production-information-costs-and-economic-organization,Good,Economics,"Production, Information Costs, and Economic Organization",lomo_reproducibility,Leave-one-metric-out: reproducibility
0.37542960983448515,0.7183760683760684,0.8329441391941392,0.625,0.0763646622833782,0.7916666666666666,0.5265411341295456,0.8257652960577548,0.6765411337764633,0.1500000007,0.20346523000477307,64,64,005,Economics__005__almost-ideal-demand-system,Good,Economics,Almost Ideal Demand System,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.35139085538936116,0.5025510204081632,0.6847619047619047,0.5238095238095238,0.07545814523904061,0.619047619047619,0.41588103287781075,0.8250665570411315,0.5658810327460486,0.1500000007,0.2756420293500774,56,56,006,Economics__006__optimal-taxation-and-public-production,Good,Economics,Optimal Taxation and Public Production,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.43786713617427736,0.7317708333333334,0.875,0.7083333333333333,0.06019893556363807,0.8333333333333334,0.5667129853756903,0.8740633327633315,0.7167129849422643,0.1500000007,0.21773872744439057,64,64,007,Economics__007__national-debt-in-a-neoclassical-growth-model,Good,Economics,National Debt in a Neoclassical Growth Model,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.4775041374431764,0.8634561516914457,0.9698127958997524,0.9047619047619048,0.06926640962311728,0.8571428571428571,0.6408790094777822,0.8643405983147873,0.7908790088960241,0.6626270956568256,0.06186860320177906,56,56,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.5271625202126212,0.7536114926739926,0.9861111111111112,0.9583333333333334,0.06519198222358047,0.7916666666666666,0.6236091503325608,0.873941017148573,0.7736091497853425,0.5784819690715709,0.10289224438938278,64,64,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,The Colonial Origins of Comparative Development: An Empirical Investigation,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.3400159431274532,0.5184523809523809,0.6431878306878307,0.5714285714285714,0.08843325030172787,0.7142857142857143,0.42995659082919674,0.8656645733458797,0.5799565906692835,0.1500000007,0.2777489131747273,56,56,010,Economics__010__political-selection-and-persistence-of-bad-governments,Neutral,Economics,Political selection and persistence of bad governments,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.5247049996972143,0.8176339285714286,0.993421052631579,0.9166666666666666,0.07205483339481891,0.875,0.6470352789877625,0.8829881245376522,0.7970352783936918,0.7379600075566787,0.04257270387206542,64,64,011,Economics__011__monetary-economics-from-econophysics-perspective,Neutral,Economics,Monetary economics from econophysics perspective,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.4809768290619977,0.7099587912087912,0.9528846153846153,0.7916666666666666,0.08931775341804422,0.75,0.5712913702601188,0.8351786001499312,0.7212913698175359,0.4944713627658802,0.10118821582227062,64,64,012,Economics__012__expected-growth-criterion-an-axiomatization,Neutral,Economics,Expected Growth Criterion: An Axiomatization,lomo_reproducibility,Leave-one-metric-out: reproducibility
0.4766839732541906,0.5871626535229476,0.9544059011164274,0.5416666666666666,0.1448291265609462,0.9583333333333334,0.537594544488452,0.8416298689981623,0.6875945441132629,0.5976471762971433,0.07643252092806564,64,64,013,Economics__013__labour-by-design-contributions-of-david-card-joshua-angrist-and-guido-imbens,Neutral,Economics,"Labour by Design: Contributions of David Card, Joshua Angrist, and Guido Imbens",lomo_reproducibility,Leave-one-metric-out: reproducibility
0.46952023066995385,0.6026046869796869,0.7814638067870826,0.7083333333333334,0.1915474399899324,0.875,0.519528827425962,0.8117771545073258,0.6695288270869042,0.2396424919597054,0.18144286466675574,64,64,014,Economics__014__hypothetical-bias-in-stated-choice-experiments-part-i-integrative-synthesis-of-e,Neutral,Economics,"Hypothetical bias in stated choice experiments: Part I. Integrative synthesis of empirical 
evidence and conceptualisation of external validity",lomo_reproducibility,Leave-one-metric-out: reproducibility
0.4834087681058466,0.746875,0.9416396103896104,0.875,0.10393916020297125,0.875,0.604894029034977,0.8860139977143611,0.7548940285251888,0.5347205035538257,0.09304868869799723,64,64,015,Economics__015__physics-and-financial-economics-1776-2014-puzzles-ising-and-agent-based-models,Neutral,Economics,"Physics and Financial Economics (1776-2014) Puzzles, Ising and Agent-Based models",lomo_reproducibility,Leave-one-metric-out: reproducibility
0.39024194663320366,0.609375,0.8188690476190477,0.7083333333333334,0.11877210614759616,0.8333333333333334,0.5098086588313996,0.8434418680706832,0.6598086585117823,0.1500000007,0.23223393155675548,64,64,016,Economics__016__ergodicity-economics-in-plain-english,Neutral,Economics,Ergodicity Economics in Plain English,lomo_reproducibility,Leave-one-metric-out: reproducibility
